home,office,home_lat,home_lon,office_lat,office_lon,day_of_week,time,duration_mins,date,day,direction,travel_time_minutes,Date,OnlyTime
Rajajinagar,Jayanagar,12.9911,77.556,12.925,77.5938,Saturday,2025-04-05 08:45:00,34.0,,,,,2025-04-05,08:45:00
Whitefield,RT Nagar,12.9698,77.7499,13.0086,77.5917,Friday,2025-02-28 18:30:00,77.45,,,,,2025-02-28,18:30:00
Vijayanagar,BTM Layout,12.9798,77.5441,12.9166,77.6101,Monday,2025-02-17 18:30:00,57.88333333333333,,,,,2025-02-17,18:30:00
Basavanagudi,Vijayanagar,12.9407,77.5848,12.9798,77.5441,Tuesday,2025-03-18 18:45:00,39.85,,,,,2025-03-18,18:45:00
Indiranagar,Banashankari,12.9716,77.6412,12.9184,77.5736,Wednesday,2025-02-26 08:15:00,42.0,,,,,2025-02-26,08:15:00
Indiranagar,BTM Layout,12.9716,77.6412,12.9166,77.6101,Thursday,2025-01-30 08:30:00,43.766666666666666,,,,,2025-01-30,08:30:00
Electronic City,Koramangala,12.8452,77.66,12.9352,77.6245,Wednesday,2025-01-29 18:45:00,32.2,,,,,2025-01-29,18:45:00
RT Nagar,HSR Layout,13.0086,77.5917,12.9121,77.6446,Saturday,2025-02-01 08:30:00,42.833333333333336,,,,,2025-02-01,08:30:00
Marathahalli,MG Road,12.955,77.7019,12.9756,77.605,Wednesday,2025-01-15 08:00:00,34.166666666666664,,,,,2025-01-15,08:00:00
RT Nagar,MG Road,13.0086,77.5917,12.9756,77.605,Friday,2025-03-14 18:30:00,23.633333333333333,,,,,2025-03-14,18:30:00
Marathahalli,Koramangala,12.955,77.7019,12.9352,77.6245,Monday,2025-02-24 18:15:00,35.983333333333334,,,,,2025-02-24,18:15:00
Rajajinagar,Basavanagudi,12.9911,77.556,12.9407,77.5848,Wednesday,2025-01-22 18:30:00,32.2,,,,,2025-01-22,18:30:00
Yelahanka,Nagavara,13.1007,77.5963,13.0458,77.6245,Thursday,2025-02-27 18:30:00,32.45,,,,,2025-02-27,18:30:00
Rajajinagar,MG Road,12.9911,77.556,12.9756,77.605,Saturday,2025-02-01 08:45:00,25.183333333333334,,,,,2025-02-01,08:45:00
Electronic City,Marathahalli,12.8452,77.66,12.955,77.7019,Thursday,2025-03-13 18:30:00,58.85,,,,,2025-03-13,18:30:00
BTM Layout,RT Nagar,12.9166,77.6101,13.0086,77.5917,Wednesday,2025-02-12 18:30:00,68.31666666666666,,,,,2025-02-12,18:30:00
Kengeri,RT Nagar,12.9141,77.5145,13.0086,77.5917,Sunday,2025-02-16 18:15:00,51.31666666666667,,,,,2025-02-16,18:15:00
Sarjapur,HSR Layout,12.8618,77.79,12.9121,77.6446,Wednesday,2025-02-26 08:15:00,52.3,,,,,2025-02-26,08:15:00
Kengeri,Nagavara,12.9141,77.5145,13.0458,77.6245,Thursday,2025-01-30 18:30:00,68.28333333333333,,,,,2025-01-30,18:30:00
Kengeri,HSR Layout,12.9141,77.5145,12.9121,77.6446,Tuesday,2025-03-11 08:15:00,50.53333333333333,,,,,2025-03-11,08:15:00
Indiranagar,Banashankari,12.9716,77.6412,12.9184,77.5736,Sunday,2025-03-16 08:45:00,37.13333333333333,,,,,2025-03-16,08:45:00
Marathahalli,Nagavara,12.955,77.7019,13.0458,77.6245,Friday,2025-01-17 08:00:00,37.1,,,,,2025-01-17,08:00:00
Vijayanagar,Jayanagar,12.9798,77.5441,12.925,77.5938,Sunday,2025-01-26 18:15:00,39.93333333333333,,,,,2025-01-26,18:15:00
Banashankari,Indiranagar,12.9184,77.5736,12.9716,77.6412,Thursday,2025-01-30 18:00:00,53.81666666666667,,,,,2025-01-30,18:00:00
RT Nagar,Nagavara,13.0086,77.5917,13.0458,77.6245,Thursday,2025-04-03 08:30:00,21.866666666666667,,,,,2025-04-03,08:30:00
Yelahanka,Malleshwaram,13.1007,77.5963,13.0097,77.569,Wednesday,2025-03-12 08:30:00,29.1,,,,,2025-03-12,08:30:00
Indiranagar,Banashankari,12.9716,77.6412,12.9184,77.5736,Sunday,2025-01-19 18:30:00,44.2,,,,,2025-01-19,18:30:00
Banashankari,Indiranagar,12.9184,77.5736,12.9716,77.6412,Monday,2025-03-03 18:30:00,49.86666666666667,,,,,2025-03-03,18:30:00
Rajajinagar,Electronic City,12.9911,77.556,12.8452,77.66,Monday,2025-03-03 18:45:00,65.15,,,,,2025-03-03,18:45:00
Kengeri,RT Nagar,12.9141,77.5145,13.0086,77.5917,Friday,2025-02-21 18:30:00,56.88333333333333,,,,,2025-02-21,18:30:00
Basavanagudi,Malleshwaram,12.9407,77.5848,13.0097,77.569,Sunday,2025-02-02 08:45:00,29.633333333333333,,,,,2025-02-02,08:45:00
HSR Layout,Koramangala,12.9121,77.6446,12.9352,77.6245,Sunday,2025-02-09 18:30:00,16.05,,,,,2025-02-09,18:30:00
Sarjapur,Nagavara,12.8618,77.79,13.0458,77.6245,Wednesday,2025-03-12 08:00:00,79.0,,,,,2025-03-12,08:00:00
Sarjapur,Electronic City,12.8618,77.79,12.8452,77.66,Saturday,2025-03-08 08:30:00,41.15,,,,,2025-03-08,08:30:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Sunday,2025-03-23 08:30:00,44.91666666666666,,,,,2025-03-23,08:30:00
Electronic City,Sarjapur,12.8452,77.66,12.8618,77.79,Friday,2025-04-11 18:45:00,49.06666666666667,,,,,2025-04-11,18:45:00
HSR Layout,Indiranagar,12.9121,77.6446,12.9716,77.6412,Wednesday,2025-01-22 18:00:00,39.56666666666667,,,,,2025-01-22,18:00:00
Hebbal,Yelahanka,13.0352,77.5912,13.1007,77.5963,Saturday,2025-04-05 18:00:00,23.45,,,,,2025-04-05,18:00:00
Nagavara,BTM Layout,13.0458,77.6245,12.9166,77.6101,Thursday,2025-02-06 18:00:00,87.01666666666667,,,,,2025-02-06,18:00:00
Koramangala,Whitefield,12.9352,77.6245,12.9698,77.7499,Monday,2025-03-24 18:15:00,56.71666666666667,,,,,2025-03-24,18:15:00
Jayanagar,Indiranagar,12.925,77.5938,12.9716,77.6412,Monday,2025-03-17 18:30:00,43.38333333333333,,,,,2025-03-17,18:30:00
Hebbal,Electronic City,13.0352,77.5912,12.8452,77.66,Friday,2025-04-04 08:00:00,59.36666666666667,,,,,2025-04-04,08:00:00
HSR Layout,Whitefield,12.9121,77.6446,12.9698,77.7499,Saturday,2025-01-25 08:00:00,34.05,,,,,2025-01-25,08:00:00
Jayanagar,MG Road,12.925,77.5938,12.9756,77.605,Tuesday,2025-03-18 18:15:00,30.383333333333333,,,,,2025-03-18,18:15:00
Sarjapur,Hebbal,12.8618,77.79,13.0352,77.5912,Monday,2025-01-20 08:45:00,86.75,,,,,2025-01-20,08:45:00
Nagavara,Electronic City,13.0458,77.6245,12.8452,77.66,Monday,2025-02-10 08:30:00,77.7,,,,,2025-02-10,08:30:00
Sarjapur,Vijayanagar,12.8618,77.79,12.9798,77.5441,Tuesday,2025-03-18 08:15:00,85.35,,,,,2025-03-18,08:15:00
Marathahalli,Banashankari,12.955,77.7019,12.9184,77.5736,Thursday,2025-04-10 18:00:00,59.9,,,,,2025-04-10,18:00:00
Indiranagar,Koramangala,12.9716,77.6412,12.9352,77.6245,Tuesday,2025-03-04 08:15:00,16.666666666666668,,,,,2025-03-04,08:15:00
MG Road,Whitefield,12.9756,77.605,12.9698,77.7499,Tuesday,2025-02-04 18:30:00,64.5,,,,,2025-02-04,18:30:00
Sarjapur,Kengeri,12.8618,77.79,12.9141,77.5145,Monday,2025-01-27 18:00:00,86.55,,,,,2025-01-27,18:00:00
Electronic City,Rajajinagar,12.8452,77.66,12.9911,77.556,Sunday,2025-01-19 08:30:00,49.9,,,,,2025-01-19,08:30:00
HSR Layout,Nagavara,12.9121,77.6446,13.0458,77.6245,Thursday,2025-02-27 08:15:00,58.35,,,,,2025-02-27,08:15:00
Kengeri,MG Road,12.9141,77.5145,12.9756,77.605,Monday,2025-02-17 18:15:00,52.53333333333333,,,,,2025-02-17,18:15:00
Nagavara,Yelahanka,13.0458,77.6245,13.1007,77.5963,Thursday,2025-04-10 18:15:00,32.56666666666667,,,,,2025-04-10,18:15:00
MG Road,RT Nagar,12.9756,77.605,13.0086,77.5917,Thursday,2025-03-27 18:30:00,22.183333333333334,,,,,2025-03-27,18:30:00
Nagavara,Jayanagar,13.0458,77.6245,12.925,77.5938,Thursday,2025-02-27 18:30:00,71.81666666666666,,,,,2025-02-27,18:30:00
Basavanagudi,Koramangala,12.9407,77.5848,12.9352,77.6245,Tuesday,2025-04-08 08:00:00,24.98333333333333,,,,,2025-04-08,08:00:00
Sarjapur,Koramangala,12.8618,77.79,12.9352,77.6245,Tuesday,2025-03-25 08:00:00,64.88333333333334,,,,,2025-03-25,08:00:00
Indiranagar,Basavanagudi,12.9716,77.6412,12.9407,77.5848,Thursday,2025-01-23 08:15:00,29.55,,,,,2025-01-23,08:15:00
Vijayanagar,Koramangala,12.9798,77.5441,12.9352,77.6245,Monday,2025-03-24 18:45:00,58.66666666666666,,,,,2025-03-24,18:45:00
Rajajinagar,Kengeri,12.9911,77.556,12.9141,77.5145,Saturday,2025-03-22 08:00:00,33.2,,,,,2025-03-22,08:00:00
Banashankari,BTM Layout,12.9184,77.5736,12.9166,77.6101,Saturday,2025-02-22 18:15:00,12.016666666666667,,,,,2025-02-22,18:15:00
BTM Layout,Nagavara,12.9166,77.6101,13.0458,77.6245,Thursday,2025-04-10 18:00:00,84.4,,,,,2025-04-10,18:00:00
Whitefield,Electronic City,12.9698,77.7499,12.8452,77.66,Tuesday,2025-02-04 18:00:00,76.08333333333333,,,,,2025-02-04,18:00:00
Vijayanagar,Koramangala,12.9798,77.5441,12.9352,77.6245,Monday,2025-01-27 18:30:00,60.25,,,,,2025-01-27,18:30:00
Rajajinagar,HSR Layout,12.9911,77.556,12.9121,77.6446,Saturday,2025-03-29 18:30:00,54.93333333333333,,,,,2025-03-29,18:30:00
Malleshwaram,Whitefield,13.0097,77.569,12.9698,77.7499,Monday,2025-02-24 18:00:00,80.35,,,,,2025-02-24,18:00:00
Banashankari,MG Road,12.9184,77.5736,12.9756,77.605,Tuesday,2025-01-28 18:30:00,35.4,,,,,2025-01-28,18:30:00
Malleshwaram,Sarjapur,13.0097,77.569,12.8618,77.79,Wednesday,2025-02-26 08:00:00,91.66666666666669,,,,,2025-02-26,08:00:00
Indiranagar,BTM Layout,12.9716,77.6412,12.9166,77.6101,Saturday,2025-03-29 08:00:00,37.88333333333333,,,,,2025-03-29,08:00:00
Banashankari,Sarjapur,12.9184,77.5736,12.8618,77.79,Monday,2025-03-03 18:15:00,70.35,,,,,2025-03-03,18:15:00
Banashankari,Sarjapur,12.9184,77.5736,12.8618,77.79,Tuesday,2025-02-18 18:00:00,69.75,,,,,2025-02-18,18:00:00
Whitefield,RT Nagar,12.9698,77.7499,13.0086,77.5917,Monday,2025-01-20 18:15:00,77.9,,,,,2025-01-20,18:15:00
Koramangala,MG Road,12.9352,77.6245,12.9756,77.605,Saturday,2025-03-29 08:00:00,22.05,,,,,2025-03-29,08:00:00
Yelahanka,Basavanagudi,13.1007,77.5963,12.9407,77.5848,Monday,2025-02-24 18:00:00,59.86666666666667,,,,,2025-02-24,18:00:00
Kengeri,Indiranagar,12.9141,77.5145,12.9716,77.6412,Tuesday,2025-03-25 18:15:00,67.7,,,,,2025-03-25,18:15:00
Hebbal,Whitefield,13.0352,77.5912,12.9698,77.7499,Friday,2025-02-21 08:15:00,59.96666666666667,,,,,2025-02-21,08:15:00
Rajajinagar,Yelahanka,12.9911,77.556,13.1007,77.5963,Saturday,2025-03-01 08:30:00,32.3,,,,,2025-03-01,08:30:00
Vijayanagar,Indiranagar,12.9798,77.5441,12.9716,77.6412,Friday,2025-03-14 18:00:00,56.28333333333333,,,,,2025-03-14,18:00:00
Vijayanagar,Rajajinagar,12.9798,77.5441,12.9911,77.556,Friday,2025-04-04 18:15:00,11.75,,,,,2025-04-04,18:15:00
Whitefield,Hebbal,12.9698,77.7499,13.0352,77.5912,Thursday,2025-03-13 08:30:00,57.16666666666666,,,,,2025-03-13,08:30:00
Indiranagar,Electronic City,12.9716,77.6412,12.8452,77.66,Sunday,2025-02-09 08:15:00,33.016666666666666,,,,,2025-02-09,08:15:00
Hebbal,HSR Layout,13.0352,77.5912,12.9121,77.6446,Friday,2025-03-07 18:30:00,65.98333333333333,,,,,2025-03-07,18:30:00
Vijayanagar,Basavanagudi,12.9798,77.5441,12.9407,77.5848,Friday,2025-03-14 18:45:00,35.733333333333334,,,,,2025-03-14,18:45:00
Yelahanka,RT Nagar,13.1007,77.5963,13.0086,77.5917,Sunday,2025-02-02 08:45:00,19.85,,,,,2025-02-02,08:45:00
Marathahalli,Whitefield,12.955,77.7019,12.9698,77.7499,Tuesday,2025-04-01 18:45:00,29.366666666666667,,,,,2025-04-01,18:45:00
Electronic City,Sarjapur,12.8452,77.66,12.8618,77.79,Sunday,2025-03-09 08:45:00,41.333333333333336,,,,,2025-03-09,08:45:00
Basavanagudi,Yelahanka,12.9407,77.5848,13.1007,77.5963,Sunday,2025-01-19 18:45:00,45.41666666666666,,,,,2025-01-19,18:45:00
Kengeri,Banashankari,12.9141,77.5145,12.9184,77.5736,Wednesday,2025-02-26 18:00:00,34.28333333333333,,,,,2025-02-26,18:00:00
HSR Layout,RT Nagar,12.9121,77.6446,13.0086,77.5917,Friday,2025-02-28 18:30:00,66.0,,,,,2025-02-28,18:30:00
Koramangala,HSR Layout,12.9352,77.6245,12.9121,77.6446,Wednesday,2025-04-02 18:00:00,18.016666666666666,,,,,2025-04-02,18:00:00
Malleshwaram,Kengeri,13.0097,77.569,12.9141,77.5145,Thursday,2025-03-27 08:00:00,40.21666666666667,,,,,2025-03-27,08:00:00
Jayanagar,RT Nagar,12.925,77.5938,13.0086,77.5917,Thursday,2025-02-13 18:00:00,51.65,,,,,2025-02-13,18:00:00
Hebbal,Marathahalli,13.0352,77.5912,12.955,77.7019,Sunday,2025-01-12 08:45:00,44.7,,,,,2025-01-12,08:45:00
Marathahalli,Yelahanka,12.955,77.7019,13.1007,77.5963,Wednesday,2025-03-12 08:15:00,54.3,,,,,2025-03-12,08:15:00
Jayanagar,Yelahanka,12.925,77.5938,13.1007,77.5963,Monday,2025-01-20 08:00:00,53.61666666666667,,,,,2025-01-20,08:00:00
RT Nagar,Indiranagar,13.0086,77.5917,12.9716,77.6412,Monday,2025-03-17 18:30:00,29.25,,,,,2025-03-17,18:30:00
Hebbal,Yelahanka,13.0352,77.5912,13.1007,77.5963,Thursday,2025-04-03 08:15:00,17.033333333333335,,,,,2025-04-03,08:15:00
Banashankari,BTM Layout,12.9184,77.5736,12.9166,77.6101,Wednesday,2025-04-02 18:30:00,12.083333333333334,,,,,2025-04-02,18:30:00
Rajajinagar,BTM Layout,12.9911,77.556,12.9166,77.6101,Sunday,2025-03-16 18:15:00,47.016666666666666,,,,,2025-03-16,18:15:00
Hebbal,Electronic City,13.0352,77.5912,12.8452,77.66,Sunday,2025-02-02 18:15:00,60.31666666666667,,,,,2025-02-02,18:15:00
Whitefield,Kengeri,12.9698,77.7499,12.9141,77.5145,Wednesday,2025-02-19 08:15:00,89.3,,,,,2025-02-19,08:15:00
Marathahalli,Kengeri,12.955,77.7019,12.9141,77.5145,Tuesday,2025-02-25 18:15:00,85.4,,,,,2025-02-25,18:15:00
Electronic City,Basavanagudi,12.8452,77.66,12.9407,77.5848,Tuesday,2025-02-11 18:00:00,42.16666666666666,,,,,2025-02-11,18:00:00
Electronic City,Basavanagudi,12.8452,77.66,12.9407,77.5848,Wednesday,2025-03-12 08:45:00,35.95,,,,,2025-03-12,08:45:00
Basavanagudi,RT Nagar,12.9407,77.5848,13.0086,77.5917,Saturday,2025-03-01 08:15:00,30.45,,,,,2025-03-01,08:15:00
MG Road,Jayanagar,12.9756,77.605,12.925,77.5938,Thursday,2025-04-03 08:45:00,26.3,,,,,2025-04-03,08:45:00
Malleshwaram,Vijayanagar,13.0097,77.569,12.9798,77.5441,Tuesday,2025-02-18 08:15:00,18.766666666666666,,,,,2025-02-18,08:15:00
Hebbal,Electronic City,13.0352,77.5912,12.8452,77.66,Friday,2025-03-07 18:00:00,74.3,,,,,2025-03-07,18:00:00
Kengeri,BTM Layout,12.9141,77.5145,12.9166,77.6101,Thursday,2025-02-06 08:15:00,44.45,,,,,2025-02-06,08:15:00
Indiranagar,Basavanagudi,12.9716,77.6412,12.9407,77.5848,Friday,2025-01-17 08:15:00,29.23333333333333,,,,,2025-01-17,08:15:00
RT Nagar,Malleshwaram,13.0086,77.5917,13.0097,77.569,Thursday,2025-02-06 08:45:00,9.05,,,,,2025-02-06,08:45:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Thursday,2025-04-10 08:15:00,20.416666666666668,,,,,2025-04-10,08:15:00
Indiranagar,Yelahanka,12.9716,77.6412,13.1007,77.5963,Wednesday,2025-03-19 08:00:00,47.63333333333333,,,,,2025-03-19,08:00:00
Nagavara,Hebbal,13.0458,77.6245,13.0352,77.5912,Saturday,2025-01-25 08:15:00,18.183333333333334,,,,,2025-01-25,08:15:00
Banashankari,Yelahanka,12.9184,77.5736,13.1007,77.5963,Monday,2025-03-10 08:45:00,53.13333333333333,,,,,2025-03-10,08:45:00
RT Nagar,HSR Layout,13.0086,77.5917,12.9121,77.6446,Monday,2025-03-24 08:15:00,48.7,,,,,2025-03-24,08:15:00
Indiranagar,Koramangala,12.9716,77.6412,12.9352,77.6245,Tuesday,2025-02-18 18:45:00,21.183333333333334,,,,,2025-02-18,18:45:00
Vijayanagar,Banashankari,12.9798,77.5441,12.9184,77.5736,Wednesday,2025-02-19 18:15:00,47.71666666666667,,,,,2025-02-19,18:15:00
Vijayanagar,Koramangala,12.9798,77.5441,12.9352,77.6245,Sunday,2025-02-09 08:15:00,42.93333333333333,,,,,2025-02-09,08:15:00
Indiranagar,MG Road,12.9716,77.6412,12.9756,77.605,Friday,2025-03-28 08:15:00,19.25,,,,,2025-03-28,08:15:00
Sarjapur,Basavanagudi,12.8618,77.79,12.9407,77.5848,Thursday,2025-03-13 18:45:00,78.78333333333333,,,,,2025-03-13,18:45:00
Marathahalli,Kengeri,12.955,77.7019,12.9141,77.5145,Wednesday,2025-02-12 18:30:00,82.9,,,,,2025-02-12,18:30:00
Marathahalli,Jayanagar,12.955,77.7019,12.925,77.5938,Saturday,2025-02-22 18:45:00,36.85,,,,,2025-02-22,18:45:00
Malleshwaram,MG Road,13.0097,77.569,12.9756,77.605,Thursday,2025-01-23 18:15:00,29.566666666666663,,,,,2025-01-23,18:15:00
RT Nagar,HSR Layout,13.0086,77.5917,12.9121,77.6446,Sunday,2025-03-02 18:45:00,47.7,,,,,2025-03-02,18:45:00
Whitefield,Indiranagar,12.9698,77.7499,12.9716,77.6412,Friday,2025-04-11 08:30:00,43.65,,,,,2025-04-11,08:30:00
RT Nagar,Electronic City,13.0086,77.5917,12.8452,77.66,Friday,2025-01-24 18:00:00,66.61666666666666,,,,,2025-01-24,18:00:00
Marathahalli,Vijayanagar,12.955,77.7019,12.9798,77.5441,Tuesday,2025-02-25 08:15:00,60.3,,,,,2025-02-25,08:15:00
MG Road,Indiranagar,12.9756,77.605,12.9716,77.6412,Wednesday,2025-04-02 08:00:00,19.383333333333333,,,,,2025-04-02,08:00:00
Sarjapur,Basavanagudi,12.8618,77.79,12.9407,77.5848,Monday,2025-03-17 18:00:00,79.4,,,,,2025-03-17,18:00:00
RT Nagar,BTM Layout,13.0086,77.5917,12.9166,77.6101,Friday,2025-03-21 18:45:00,53.31666666666667,,,,,2025-03-21,18:45:00
Hebbal,HSR Layout,13.0352,77.5912,12.9121,77.6446,Monday,2025-02-17 08:15:00,56.583333333333336,,,,,2025-02-17,08:15:00
Nagavara,Marathahalli,13.0458,77.6245,12.955,77.7019,Wednesday,2025-02-26 18:15:00,53.31666666666667,,,,,2025-02-26,18:15:00
Vijayanagar,Hebbal,12.9798,77.5441,13.0352,77.5912,Thursday,2025-01-23 08:00:00,32.0,,,,,2025-01-23,08:00:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Monday,2025-03-24 08:15:00,52.68333333333333,,,,,2025-03-24,08:15:00
Kengeri,Jayanagar,12.9141,77.5145,12.925,77.5938,Saturday,2025-04-05 08:15:00,39.06666666666667,,,,,2025-04-05,08:15:00
BTM Layout,Marathahalli,12.9166,77.6101,12.955,77.7019,Monday,2025-04-07 08:00:00,38.6,,,,,2025-04-07,08:00:00
Banashankari,HSR Layout,12.9184,77.5736,12.9121,77.6446,Saturday,2025-03-01 08:30:00,19.316666666666663,,,,,2025-03-01,08:30:00
Basavanagudi,BTM Layout,12.9407,77.5848,12.9166,77.6101,Wednesday,2025-02-12 08:00:00,13.833333333333334,,,,,2025-02-12,08:00:00
Basavanagudi,Rajajinagar,12.9407,77.5848,12.9911,77.556,Friday,2025-02-28 18:30:00,35.43333333333333,,,,,2025-02-28,18:30:00
Marathahalli,Rajajinagar,12.955,77.7019,12.9911,77.556,Sunday,2025-03-09 08:30:00,44.91666666666666,,,,,2025-03-09,08:30:00
Jayanagar,Electronic City,12.925,77.5938,12.8452,77.66,Monday,2025-02-24 18:45:00,31.7,,,,,2025-02-24,18:45:00
Sarjapur,Hebbal,12.8618,77.79,13.0352,77.5912,Friday,2025-01-24 08:15:00,84.9,,,,,2025-01-24,08:15:00
Jayanagar,Indiranagar,12.925,77.5938,12.9716,77.6412,Tuesday,2025-01-21 08:15:00,38.38333333333333,,,,,2025-01-21,08:15:00
MG Road,RT Nagar,12.9756,77.605,13.0086,77.5917,Tuesday,2025-03-25 18:15:00,22.566666666666663,,,,,2025-03-25,18:15:00
Banashankari,Kengeri,12.9184,77.5736,12.9141,77.5145,Friday,2025-02-21 18:00:00,39.4,,,,,2025-02-21,18:00:00
Basavanagudi,Nagavara,12.9407,77.5848,13.0458,77.6245,Sunday,2025-03-23 08:15:00,42.6,,,,,2025-03-23,08:15:00
HSR Layout,Whitefield,12.9121,77.6446,12.9698,77.7499,Thursday,2025-03-20 08:15:00,45.16666666666666,,,,,2025-03-20,08:15:00
Malleshwaram,Nagavara,13.0097,77.569,13.0458,77.6245,Monday,2025-01-13 18:00:00,35.06666666666667,,,,,2025-01-13,18:00:00
BTM Layout,Nagavara,12.9166,77.6101,13.0458,77.6245,Sunday,2025-03-16 18:30:00,51.083333333333336,,,,,2025-03-16,18:30:00
Whitefield,RT Nagar,12.9698,77.7499,13.0086,77.5917,Monday,2025-03-24 18:30:00,75.76666666666667,,,,,2025-03-24,18:30:00
Electronic City,Hebbal,12.8452,77.66,13.0352,77.5912,Sunday,2025-02-23 18:45:00,62.95,,,,,2025-02-23,18:45:00
Marathahalli,BTM Layout,12.955,77.7019,12.9166,77.6101,Thursday,2025-02-27 08:15:00,47.63333333333333,,,,,2025-02-27,08:15:00
HSR Layout,Jayanagar,12.9121,77.6446,12.925,77.5938,Monday,2025-02-10 18:45:00,29.55,,,,,2025-02-10,18:45:00
HSR Layout,Sarjapur,12.9121,77.6446,12.8618,77.79,Wednesday,2025-03-05 18:15:00,57.23333333333333,,,,,2025-03-05,18:15:00
Sarjapur,Marathahalli,12.8618,77.79,12.955,77.7019,Monday,2025-03-24 18:15:00,60.8,,,,,2025-03-24,18:15:00
RT Nagar,Rajajinagar,13.0086,77.5917,12.9911,77.556,Friday,2025-03-07 18:30:00,26.58333333333333,,,,,2025-03-07,18:30:00
RT Nagar,Malleshwaram,13.0086,77.5917,13.0097,77.569,Saturday,2025-02-22 18:45:00,10.35,,,,,2025-02-22,18:45:00
BTM Layout,RT Nagar,12.9166,77.6101,13.0086,77.5917,Sunday,2025-01-12 18:15:00,53.41666666666666,,,,,2025-01-12,18:15:00
Koramangala,Kengeri,12.9352,77.6245,12.9141,77.5145,Friday,2025-02-21 08:45:00,51.35,,,,,2025-02-21,08:45:00
MG Road,Rajajinagar,12.9756,77.605,12.9911,77.556,Wednesday,2025-02-19 18:30:00,29.15,,,,,2025-02-19,18:30:00
BTM Layout,Yelahanka,12.9166,77.6101,13.1007,77.5963,Thursday,2025-02-13 08:30:00,70.5,,,,,2025-02-13,08:30:00
Hebbal,Jayanagar,13.0352,77.5912,12.925,77.5938,Saturday,2025-03-01 18:00:00,48.8,,,,,2025-03-01,18:00:00
Yelahanka,Jayanagar,13.1007,77.5963,12.925,77.5938,Sunday,2025-04-06 08:15:00,47.21666666666667,,,,,2025-04-06,08:15:00
Whitefield,Marathahalli,12.9698,77.7499,12.955,77.7019,Friday,2025-03-07 18:15:00,30.633333333333333,,,,,2025-03-07,18:15:00
Electronic City,Rajajinagar,12.8452,77.66,12.9911,77.556,Saturday,2025-02-01 08:15:00,52.11666666666667,,,,,2025-02-01,08:15:00
Jayanagar,Indiranagar,12.925,77.5938,12.9716,77.6412,Saturday,2025-02-22 08:15:00,30.216666666666665,,,,,2025-02-22,08:15:00
Basavanagudi,Koramangala,12.9407,77.5848,12.9352,77.6245,Saturday,2025-01-25 08:45:00,21.8,,,,,2025-01-25,08:45:00
Jayanagar,HSR Layout,12.925,77.5938,12.9121,77.6446,Friday,2025-03-07 18:00:00,20.966666666666665,,,,,2025-03-07,18:00:00
MG Road,BTM Layout,12.9756,77.605,12.9166,77.6101,Thursday,2025-02-27 18:30:00,43.13333333333333,,,,,2025-02-27,18:30:00
Koramangala,Kengeri,12.9352,77.6245,12.9141,77.5145,Tuesday,2025-02-18 08:15:00,50.333333333333336,,,,,2025-02-18,08:15:00
Marathahalli,Basavanagudi,12.955,77.7019,12.9407,77.5848,Sunday,2025-01-19 08:00:00,35.96666666666667,,,,,2025-01-19,08:00:00
MG Road,Basavanagudi,12.9756,77.605,12.9407,77.5848,Tuesday,2025-02-18 08:15:00,20.48333333333333,,,,,2025-02-18,08:15:00
Jayanagar,MG Road,12.925,77.5938,12.9756,77.605,Friday,2025-02-21 18:00:00,30.85,,,,,2025-02-21,18:00:00
Malleshwaram,Banashankari,13.0097,77.569,12.9184,77.5736,Saturday,2025-03-22 18:15:00,56.68333333333333,,,,,2025-03-22,18:15:00
Rajajinagar,Banashankari,12.9911,77.556,12.9184,77.5736,Wednesday,2025-01-29 18:45:00,47.1,,,,,2025-01-29,18:45:00
Yelahanka,Kengeri,13.1007,77.5963,12.9141,77.5145,Friday,2025-02-14 08:45:00,62.68333333333333,,,,,2025-02-14,08:45:00
Electronic City,Koramangala,12.8452,77.66,12.9352,77.6245,Wednesday,2025-02-12 08:45:00,30.383333333333333,,,,,2025-02-12,08:45:00
Nagavara,MG Road,13.0458,77.6245,12.9756,77.605,Tuesday,2025-04-08 18:00:00,53.5,,,,,2025-04-08,18:00:00
BTM Layout,Basavanagudi,12.9166,77.6101,12.9407,77.5848,Thursday,2025-01-16 18:45:00,34.28333333333333,,,,,2025-01-16,18:45:00
Whitefield,Marathahalli,12.9698,77.7499,12.955,77.7019,Saturday,2025-03-08 18:15:00,27.58333333333333,,,,,2025-03-08,18:15:00
Rajajinagar,Jayanagar,12.9911,77.556,12.925,77.5938,Friday,2025-02-14 08:30:00,35.38333333333333,,,,,2025-02-14,08:30:00
BTM Layout,Whitefield,12.9166,77.6101,12.9698,77.7499,Monday,2025-01-27 08:15:00,48.2,,,,,2025-01-27,08:15:00
Basavanagudi,Indiranagar,12.9407,77.5848,12.9716,77.6412,Thursday,2025-02-20 08:00:00,32.96666666666667,,,,,2025-02-20,08:00:00
Banashankari,Nagavara,12.9184,77.5736,13.0458,77.6245,Saturday,2025-03-15 18:45:00,63.25,,,,,2025-03-15,18:45:00
Basavanagudi,RT Nagar,12.9407,77.5848,13.0086,77.5917,Friday,2025-04-04 18:30:00,45.96666666666667,,,,,2025-04-04,18:30:00
